Date;file;Day;Month;Year;Hour;Minute;Second;TFSD_avian;TFSD_human
2022-12-04 00:40:00;Basamba\SWIFT 19_20221204_004000.wav;4;12;2022;0;40;0;0.24;0.68
2022-12-04 00:40:00;Basamba\SWIFT6_20221204_004000.wav;4;12;2022;0;40;0;0.34;0.5
2022-12-04 00:40:00;Basamba\SWIFT 12_20221204_004000.wav;4;12;2022;0;40;0;0.6;0.13
2022-12-04 00:40:00;Basamba\SWIFT18_20221204_004000.wav;4;12;2022;0;40;0;0.4;0.37
2022-12-04 00:40:00;Basamba\SWIFT20_20221204_004000.wav;4;12;2022;0;40;0;0.48;0.38
2022-12-04 00:40:00;Basamba\SWIFT 03_20221204_004000.wav;4;12;2022;0;40;0;0.54;0.11
2022-12-04 00:40:00;Basamba\SWIFT10_20221204_004000.wav;4;12;2022;0;40;0;0.55;0.14
2022-12-04 00:40:00;Basamba\SWIFT 16_20221204_004000.wav;4;12;2022;0;40;0;0.48;0.22
2022-12-04 00:40:00;Basamba\SWIFT 02_20221204_004000.wav;4;12;2022;0;40;0;0.48;0.34
2022-12-04 00:40:00;Basamba\SWIFT14_20221204_004000.wav;4;12;2022;0;40;0;0.52;0.1
2022-12-04 00:40:00;Basamba\SWIFT1_20221204_004000.wav;4;12;2022;0;40;0;0.48;0.32
2022-12-04 00:40:00;Basamba\SWIFT8_20221204_004000.wav;4;12;2022;0;40;0;0.66;0.04
2022-12-04 00:40:00;Basamba\SWIFT7_20221204_004000.wav;4;12;2022;0;40;0;0.15;0.82
2022-12-04 00:40:00;Basamba\SWIFT4_20221204_004000.wav;4;12;2022;0;40;0;0.54;0.03
2022-12-04 00:40:00;Basamba\SWIFT15_20221204_004000.wav;4;12;2022;0;40;0;0.51;0.19
2022-12-04 00:40:00;Basamba\SWIFT9_20221204_004000.wav;4;12;2022;0;40;0;0.38;0.4
2022-12-04 00:40:00;Basamba\SWIFT11_20221204_004000.wav;4;12;2022;0;40;0;0.38;0.3
2022-12-04 00:40:00;Basamba\SWIFT5_20221204_004000.wav;4;12;2022;0;40;0;0.43;0.32
2022-12-04 00:40:00;Basamba\SWIFT17_20221204_004000.wav;4;12;2022;0;40;0;0.63;0.05
2022-12-04 02:40:00;Basamba\SWIFT15_20221204_024000.wav;4;12;2022;2;40;0;0.42;0.32
2022-12-04 02:40:00;Basamba\SWIFT8_20221204_024000.wav;4;12;2022;2;40;0;0.57;0.07
2022-12-04 02:40:00;Basamba\SWIFT6_20221204_024000.wav;4;12;2022;2;40;0;0.32;0.56
2022-12-04 02:40:00;Basamba\SWIFT 03_20221204_024000.wav;4;12;2022;2;40;0;0.48;0.1
2022-12-04 02:40:00;Basamba\SWIFT 16_20221204_024000.wav;4;12;2022;2;40;0;0.47;0.25
2022-12-04 02:40:00;Basamba\SWIFT 19_20221204_024000.wav;4;12;2022;2;40;0;0.26;0.59
2022-12-04 02:40:00;Basamba\SWIFT10_20221204_024000.wav;4;12;2022;2;40;0;0.51;0.19
