Date;file;Day;Month;Year;Hour;Minute;Second;TFSD_avian;TFSD_human
2022-12-23 00:40:00;Basamba\SWIFT6_20221223_004000.wav;23;12;2022;0;40;0;0.25;0.65
2022-12-23 00:40:00;Basamba\SWIFT17_20221223_004000.wav;23;12;2022;0;40;0;0.67;0.08
2022-12-23 00:40:00;Basamba\SWIFT15_20221223_004000.wav;23;12;2022;0;40;0;0.5;0.3
2022-12-23 00:40:00;Basamba\SWIFT8_20221223_004000.wav;23;12;2022;0;40;0;0.74;0.14
2022-12-23 00:40:00;Basamba\SWIFT7_20221223_004000.wav;23;12;2022;0;40;0;0.4;0.44
2022-12-23 00:40:00;Basamba\SWIFT 16_20221223_004000.wav;23;12;2022;0;40;0;0.58;0.18
2022-12-23 00:40:00;Basamba\SWIFT1_20221223_004000.wav;23;12;2022;0;40;0;0.38;0.47
2022-12-23 00:40:00;Basamba\SWIFT9_20221223_004000.wav;23;12;2022;0;40;0;0.47;0.29
2022-12-23 00:40:00;Basamba\SWIFT11_20221223_004000.wav;23;12;2022;0;40;0;0.19;0.65
2022-12-23 00:40:00;Basamba\SWIFT18_20221223_004000.wav;23;12;2022;0;40;0;0.29;0.55
2022-12-23 00:40:00;Basamba\SWIFT 12_20221223_004000.wav;23;12;2022;0;40;0;0.66;0.07
2022-12-23 00:40:00;Basamba\SWIFT 03_20221223_004000.wav;23;12;2022;0;40;0;0.48;0.19
2022-12-23 00:40:00;Basamba\SWIFT 19_20221223_004000.wav;23;12;2022;0;40;0;0.17;0.76
2022-12-23 00:40:00;Basamba\SWIFT14_20221223_004000.wav;23;12;2022;0;40;0;0.58;0.13
2022-12-23 00:40:00;Basamba\SWIFT20_20221223_004000.wav;23;12;2022;0;40;0;0.33;0.47
2022-12-23 00:40:00;Basamba\SWIFT5_20221223_004000.wav;23;12;2022;0;40;0;0.54;0.21
2022-12-23 00:40:00;Basamba\SWIFT10_20221223_004000.wav;23;12;2022;0;40;0;0.52;0.28
2022-12-23 02:40:00;Basamba\SWIFT6_20221223_024000.wav;23;12;2022;2;40;0;0.21;0.73
2022-12-23 02:40:00;Basamba\SWIFT8_20221223_024000.wav;23;12;2022;2;40;0;0.6;0.13
2022-12-23 02:40:00;Basamba\SWIFT5_20221223_024000.wav;23;12;2022;2;40;0;0.47;0.41
2022-12-23 02:40:00;Basamba\SWIFT 16_20221223_024000.wav;23;12;2022;2;40;0;0.48;0.34
2022-12-23 02:40:00;Basamba\SWIFT 12_20221223_024000.wav;23;12;2022;2;40;0;0.68;0.07
2022-12-23 02:40:00;Basamba\SWIFT 03_20221223_024000.wav;23;12;2022;2;40;0;0.5;0.18
2022-12-23 02:40:00;Basamba\SWIFT10_20221223_024000.wav;23;12;2022;2;40;0;0.57;0.28
2022-12-23 02:40:00;Basamba\SWIFT7_20221223_024000.wav;23;12;2022;2;40;0;0.4;0.48
2022-12-23 02:40:00;Basamba\SWIFT 19_20221223_024000.wav;23;12;2022;2;40;0;0.18;0.79
2022-12-23 02:40:00;Basamba\SWIFT9_20221223_024000.wav;23;12;2022;2;40;0;0.52;0.33
2022-12-23 02:40:00;Basamba\SWIFT20_20221223_024000.wav;23;12;2022;2;40;0;0.4;0.47
2022-12-23 02:40:00;Basamba\SWIFT15_20221223_024000.wav;23;12;2022;2;40;0;0.37;0.49
2022-12-23 02:40:00;Basamba\SWIFT1_20221223_024000.wav;23;12;2022;2;40;0;0.4;0.47
2022-12-23 02:40:00;Basamba\SWIFT14_20221223_024000.wav;23;12;2022;2;40;0;0.51;0.19
2022-12-23 02:40:00;Basamba\SWIFT17_20221223_024000.wav;23;12;2022;2;40;0;0.72;0.09
2022-12-23 02:40:00;Basamba\SWIFT18_20221223_024000.wav;23;12;2022;2;40;0;0.24;0.66
2022-12-23 02:40:00;Basamba\SWIFT11_20221223_024000.wav;23;12;2022;2;40;0;0.29;0.59
2022-12-23 04:40:00;Basamba\SWIFT1_20221223_044000.wav;23;12;2022;4;40;0;0.26;0.68
2022-12-23 04:40:00;Basamba\SWIFT8_20221223_044000.wav;23;12;2022;4;40;0;0.57;0.24
2022-12-23 04:40:00;Basamba\SWIFT11_20221223_044000.wav;23;12;2022;4;40;0;0.28;0.7
2022-12-23 04:40:00;Basamba\SWIFT 16_20221223_044000.wav;23;12;2022;4;40;0;0.37;0.56
2022-12-23 04:40:00;Basamba\SWIFT14_20221223_044000.wav;23;12;2022;4;40;0;0.52;0.32
2022-12-23 04:40:00;Basamba\SWIFT 03_20221223_044000.wav;23;12;2022;4;40;0;0.36;0.46
2022-12-23 04:40:00;Basamba\SWIFT 12_20221223_044000.wav;23;12;2022;4;40;0;0.68;0.21
2022-12-23 04:40:00;Basamba\SWIFT18_20221223_044000.wav;23;12;2022;4;40;0;0.22;0.72
