Date;file;Day;Month;Year;Hour;Minute;Second;ACI;ADI;AEI;BI;NDSI;ratioBA;antroPh;bioPh;Ht;M;AR;ROItotal;ROIcover
2022-06-01 02:40:00;Basamba\SWIFT4_20220601_024000.wav;1;6;2022;2;40;0;294.16;0.36;0.93;0.56;0.99;280.52;0.02;6.82;0.85;0.02;[1.];5797;7.3
2022-06-01 02:40:00;Basamba\SWIFT 19_20220601_024000.wav;1;6;2022;2;40;0;295.48;0.16;0.94;0.26;0.99;140.82;0.02;2.87;0.75;0.02;[1.];5267;6.47
2022-06-01 02:40:00;Basamba\SWIFT 16_20220601_024000.wav;1;6;2022;2;40;0;296.16;0.11;0.94;0.34;0.99;251.03;0.04;9.28;0.87;0.03;[1.];8774;11.68
2022-06-01 02:40:00;Basamba\SWIFT 03_20220601_024000.wav;1;6;2022;2;40;0;296.48;0.22;0.94;0.25;0.96;50.46;0.07;3.49;0.76;0.02;[1.];6162;7.71
2022-06-01 02:40:00;Basamba\SWIFT7_20220601_024000.wav;1;6;2022;2;40;0;297.71;0.56;0.86;0.23;0.73;6.47;0.12;0.79;0.59;0.01;[1.];6073;1.66
2022-06-01 02:40:00;Basamba\SWIFT5_20220601_024000.wav;1;6;2022;2;40;0;296.27;1.02;0.76;0.12;0.97;74.29;0.01;1.11;0.58;0.01;[1.];3555;4.62
2022-06-01 02:40:00;Basamba\SWIFT12_20220601_024000.wav;1;6;2022;2;40;0;306.22;1.75;0.57;0.1;0.74;6.6;0.03;0.19;0.41;0.01;[1.];9521;10.95
2022-06-01 02:40:00;Basamba\SWIFT17_20220601_024000.wav;1;6;2022;2;40;0;297.37;0.5;0.93;0.61;0.99;165.51;0.04;7.05;0.84;0.03;[1.];11042;11.13
2022-06-01 02:40:00;Basamba\SWIFT14_20220601_024000.wav;1;6;2022;2;40;0;306.06;0.73;0.92;0.21;0.84;11.63;0.46;5.38;0.81;0.02;[1.];10466;12.53
2022-06-01 02:40:00;Basamba\SWIFT15_20220601_024000.wav;1;6;2022;2;40;0;297.08;0.23;0.94;0.23;0.93;27.98;0.21;5.77;0.82;0.02;[1.];8359;8.61
2022-06-01 02:40:00;Basamba\SWIFT9_20220601_024000.wav;1;6;2022;2;40;0;306.05;0.34;0.9;0.11;0.91;21.85;0.03;0.64;0.54;0.01;[1.];8023;8.61
2022-06-01 04:40:00;Basamba\SWIFT20_20220601_044000.wav;1;6;2022;4;40;0;309.65;0.34;0.93;0.25;0.67;5.14;0.05;0.24;0.57;0.01;[1.];7745;8.58
2022-06-01 04:40:00;Basamba\SWIFT 02_20220601_044000.wav;1;6;2022;4;40;0;349.01;0.6;0.86;0.29;0.99;272.37;0.02;6.49;0.75;0.01;[1.];6724;16.52
2022-06-01 04:40:00;Basamba\SWIFT 16_20220601_044000.wav;1;6;2022;4;40;0;315.66;0.2;0.93;0.24;0.97;58.51;0.05;3.03;0.68;0.01;[1.];6071;14.44
2022-06-01 04:40:00;Basamba\SWIFT 19_20220601_044000.wav;1;6;2022;4;40;0;333.83;0.87;0.82;0.16;0.96;44.69;0.02;1.01;0.54;0.01;[1.];6671;11.9
2022-06-01 04:40:00;Basamba\SWIFT17_20220601_044000.wav;1;6;2022;4;40;0;323.64;0.83;0.89;0.32;0.88;15.27;0.16;2.37;0.67;0.01;[1.];3977;8.32
2022-06-01 04:40:00;Basamba\SWIFT4_20220601_044000.wav;1;6;2022;4;40;0;305.77;0.8;0.9;0.31;0.86;13.1;0.11;1.43;0.61;0.01;[1.];4752;7.2
2022-06-01 04:40:00;Basamba\SWIFT15_20220601_044000.wav;1;6;2022;4;40;0;328.78;1.03;0.84;0.26;0.96;54.73;0.1;5.43;0.76;0.02;[1.];6742;10.88
2022-06-01 04:40:00;Basamba\SWIFT5_20220601_044000.wav;1;6;2022;4;40;0;306.43;1.7;0.59;0.1;0.83;10.9;0.04;0.4;0.46;0.01;[1.];4778;8.69
2022-06-01 04:40:00;Basamba\SWIFT10_20220601_044000.wav;1;6;2022;4;40;0;324.95;0.53;0.87;0.21;0.96;55.79;0.02;1.23;0.58;0.01;[1.];5393;9.98
2022-06-01 04:40:00;Basamba\SWIFT13_20220601_044000.wav;1;6;2022;4;40;0;315.84;0.53;0.89;0.17;0.95;41.38;0.02;0.81;0.53;0.01;[1.];4582;9.68
2022-06-01 04:40:00;Basamba\SWIFT9_20220601_044000.wav;1;6;2022;4;40;0;342.43;0.44;0.89;0.21;0.97;78.5;0.07;5.87;0.72;0.01;[1.];3674;6.08
2022-06-01 04:40:00;Basamba\SWIFT8_20220601_044000.wav;1;6;2022;4;40;0;309.54;0.73;0.86;0.14;0.93;28.08;0.02;0.43;0.47;0.01;[1.];7784;9.74
2022-06-01 04:40:00;Basamba\SWIFT14_20220601_044000.wav;1;6;2022;4;40;0;348.55;0.78;0.85;0.22;0.99;138.02;0.05;6.67;0.7;0.01;[1.];2932;8.98
2022-06-01 04:40:00;Basamba\SWIFT7_20220601_044000.wav;1;6;2022;4;40;0;304.8;1.41;0.66;0.19;0.65;4.76;0.12;0.55;0.55;0.01;[1.];7698;6.53
2022-06-01 04:40:00;Basamba\SWIFT11_20220601_044000.wav;1;6;2022;4;40;0;326.12;0.73;0.84;0.14;0.81;9.37;0.1;0.94;0.53;0.01;[1.];5889;10.63
2022-06-01 04:40:00;Basamba\SWIFT1_20220601_044000.wav;1;6;2022;4;40;0;325.64;1.06;0.88;0.18;0.95;41.05;0.04;1.72;0.63;0.01;[1.];4151;6.31
2022-06-01 04:40:00;Basamba\SWIFT 03_20220601_044000.wav;1;6;2022;4;40;0;308.94;1.03;0.8;0.14;0.83;10.68;0.05;0.57;0.49;0.01;[1.];6108;16.38
2022-06-01 04:40:00;Basamba\SWIFT12_20220601_044000.wav;1;6;2022;4;40;0;300.77;2.18;0.28;0.08;0.58;3.71;0.02;0.07;0.37;0.0;[1.];8523;4.82
2022-06-01 04:40:00;Basamba\SWIFT6_20220601_044000.wav;1;6;2022;4;40;0;315.96;1.59;0.62;0.15;0.83;10.74;0.04;0.38;0.46;0.01;[1.];6089;10.25
2022-06-01 06:40:00;Basamba\SWIFT 16_20220601_064000.wav;1;6;2022;6;40;0;306.5;1.04;0.78;0.1;0.56;3.56;0.06;0.2;0.43;0.01;[1.];8496;10.16
2022-06-01 06:40:00;Basamba\SWIFT11_20220601_064000.wav;1;6;2022;6;40;0;303.56;0.46;0.89;0.11;0.12;1.27;0.14;0.17;0.38;0.0;[1.];8997;7.27
2022-06-01 06:40:00;Basamba\SWIFT6_20220601_064000.wav;1;6;2022;6;40;0;311.14;2.24;0.25;0.11;0.61;4.19;0.03;0.11;0.38;0.0;[1.];8524;6.13
2022-06-01 06:40:00;Basamba\SWIFT12_20220601_064000.wav;1;6;2022;6;40;0;303.84;0.8;0.81;0.11;0.91;21.76;0.02;0.44;0.47;0.01;[1.];19349;4.04
2022-06-01 06:40:00;Basamba\SWIFT13_20220601_064000.wav;1;6;2022;6;40;0;305.62;2.04;0.38;0.11;0.66;4.96;0.03;0.17;0.38;0.0;[1.];8705;18.17
2022-06-01 06:40:00;Basamba\SWIFT7_20220601_064000.wav;1;6;2022;6;40;0;299.83;2.17;0.31;0.16;0.5;2.97;0.11;0.33;0.49;0.01;[1.];5600;2.34
