Date;file;Day;Month;Year;Hour;Minute;Second;TFSD_avian;TFSD_human
2022-12-03 00:40:00;Basamba\SWIFT8_20221203_004000.wav;3;12;2022;0;40;0;0.82;0.1
2022-12-03 00:40:00;Basamba\SWIFT11_20221203_004000.wav;3;12;2022;0;40;0;0.39;0.39
2022-12-03 00:40:00;Basamba\SWIFT5_20221203_004000.wav;3;12;2022;0;40;0;0.47;0.31
2022-12-03 00:40:00;Basamba\SWIFT6_20221203_004000.wav;3;12;2022;0;40;0;0.35;0.54
2022-12-03 00:40:00;Basamba\SWIFT10_20221203_004000.wav;3;12;2022;0;40;0;0.48;0.27
2022-12-03 00:40:00;Basamba\SWIFT 03_20221203_004000.wav;3;12;2022;0;40;0;0.52;0.08
2022-12-03 00:40:00;Basamba\SWIFT 19_20221203_004000.wav;3;12;2022;0;40;0;0.28;0.7
2022-12-03 00:40:00;Basamba\SWIFT 02_20221203_004000.wav;3;12;2022;0;40;0;0.48;0.35
2022-12-03 00:40:00;Basamba\SWIFT20_20221203_004000.wav;3;12;2022;0;40;0;0.66;0.27
2022-12-03 00:40:00;Basamba\SWIFT17_20221203_004000.wav;3;12;2022;0;40;0;0.77;0.03
2022-12-03 00:40:00;Basamba\SWIFT 12_20221203_004000.wav;3;12;2022;0;40;0;0.65;0.13
2022-12-03 00:40:00;Basamba\SWIFT1_20221203_004000.wav;3;12;2022;0;40;0;0.53;0.2
2022-12-03 00:40:00;Basamba\SWIFT4_20221203_004000.wav;3;12;2022;0;40;0;0.8;0.03
2022-12-03 00:40:00;Basamba\SWIFT15_20221203_004000.wav;3;12;2022;0;40;0;0.58;0.23
2022-12-03 00:40:00;Basamba\SWIFT 16_20221203_004000.wav;3;12;2022;0;40;0;0.54;0.21
2022-12-03 00:40:00;Basamba\SWIFT9_20221203_004000.wav;3;12;2022;0;40;0;0.57;0.2
2022-12-03 00:40:00;Basamba\SWIFT14_20221203_004000.wav;3;12;2022;0;40;0;0.62;0.13
2022-12-03 00:40:00;Basamba\SWIFT7_20221203_004000.wav;3;12;2022;0;40;0;0.46;0.35
2022-12-03 00:40:00;Basamba\SWIFT18_20221203_004000.wav;3;12;2022;0;40;0;0.47;0.37
2022-12-03 02:40:00;Basamba\SWIFT15_20221203_024000.wav;3;12;2022;2;40;0;0.49;0.34
2022-12-03 02:40:00;Basamba\SWIFT17_20221203_024000.wav;3;12;2022;2;40;0;0.7;0.03
2022-12-03 02:40:00;Basamba\SWIFT 16_20221203_024000.wav;3;12;2022;2;40;0;0.48;0.21
2022-12-03 02:40:00;Basamba\SWIFT14_20221203_024000.wav;3;12;2022;2;40;0;0.61;0.1
2022-12-03 02:40:00;Basamba\SWIFT10_20221203_024000.wav;3;12;2022;2;40;0;0.58;0.26
2022-12-03 02:40:00;Basamba\SWIFT8_20221203_024000.wav;3;12;2022;2;40;0;0.81;0.08
