Date;file;Day;Month;Year;Hour;Minute;Second;TFSD_avian;TFSD_human
2022-12-09 00:40:00;Basamba\SWIFT17_20221209_004000.wav;9;12;2022;0;40;0;0.81;0.04
2022-12-09 00:40:00;Basamba\SWIFT 03_20221209_004000.wav;9;12;2022;0;40;0;0.44;0.23
2022-12-09 00:40:00;Basamba\SWIFT10_20221209_004000.wav;9;12;2022;0;40;0;0.49;0.22
2022-12-09 00:40:00;Basamba\SWIFT8_20221209_004000.wav;9;12;2022;0;40;0;0.56;0.18
2022-12-09 00:40:00;Basamba\SWIFT 16_20221209_004000.wav;9;12;2022;0;40;0;0.33;0.46
2022-12-09 00:40:00;Basamba\SWIFT15_20221209_004000.wav;9;12;2022;0;40;0;0.57;0.26
2022-12-09 00:40:00;Basamba\SWIFT7_20221209_004000.wav;9;12;2022;0;40;0;0.39;0.44
2022-12-09 00:40:00;Basamba\SWIFT9_20221209_004000.wav;9;12;2022;0;40;0;0.32;0.55
2022-12-09 00:40:00;Basamba\SWIFT 02_20221209_004000.wav;9;12;2022;0;40;0;0.43;0.29
2022-12-09 00:40:00;Basamba\SWIFT1_20221209_004000.wav;9;12;2022;0;40;0;0.22;0.67
2022-12-09 00:40:00;Basamba\SWIFT20_20221209_004000.wav;9;12;2022;0;40;0;0.5;0.4
2022-12-09 00:40:00;Basamba\SWIFT 12_20221209_004000.wav;9;12;2022;0;40;0;0.69;0.13
2022-12-09 00:40:00;Basamba\SWIFT5_20221209_004000.wav;9;12;2022;0;40;0;0.26;0.6
2022-12-09 00:40:00;Basamba\SWIFT11_20221209_004000.wav;9;12;2022;0;40;0;0.77;0.19
2022-12-09 00:40:00;Basamba\SWIFT6_20221209_004000.wav;9;12;2022;0;40;0;0.27;0.59
2022-12-09 00:40:00;Basamba\SWIFT14_20221209_004000.wav;9;12;2022;0;40;0;0.45;0.28
2022-12-09 00:40:00;Basamba\SWIFT 19_20221209_004000.wav;9;12;2022;0;40;0;0.1;0.86
2022-12-09 00:40:00;Basamba\SWIFT18_20221209_004000.wav;9;12;2022;0;40;0;0.32;0.46
2022-12-09 02:40:00;Basamba\SWIFT1_20221209_024000.wav;9;12;2022;2;40;0;0.16;0.74
2022-12-09 02:40:00;Basamba\SWIFT20_20221209_024000.wav;9;12;2022;2;40;0;0.25;0.67
2022-12-09 02:40:00;Basamba\SWIFT 16_20221209_024000.wav;9;12;2022;2;40;0;0.4;0.34
2022-12-09 02:40:00;Basamba\SWIFT 03_20221209_024000.wav;9;12;2022;2;40;0;0.42;0.35
2022-12-09 02:40:00;Basamba\SWIFT6_20221209_024000.wav;9;12;2022;2;40;0;0.18;0.76
2022-12-09 02:40:00;Basamba\SWIFT18_20221209_024000.wav;9;12;2022;2;40;0;0.18;0.74
2022-12-09 02:40:00;Basamba\SWIFT8_20221209_024000.wav;9;12;2022;2;40;0;0.57;0.19
2022-12-09 02:40:00;Basamba\SWIFT11_20221209_024000.wav;9;12;2022;2;40;0;0.73;0.24
2022-12-09 02:40:00;Basamba\SWIFT 12_20221209_024000.wav;9;12;2022;2;40;0;0.71;0.15
2022-12-09 02:40:00;Basamba\SWIFT15_20221209_024000.wav;9;12;2022;2;40;0;0.25;0.57
2022-12-09 02:40:00;Basamba\SWIFT 19_20221209_024000.wav;9;12;2022;2;40;0;0.08;0.9
2022-12-09 02:40:00;Basamba\SWIFT7_20221209_024000.wav;9;12;2022;2;40;0;0.25;0.69
2022-12-09 02:40:00;Basamba\SWIFT 02_20221209_024000.wav;9;12;2022;2;40;0;0.41;0.38
2022-12-09 02:40:00;Basamba\SWIFT17_20221209_024000.wav;9;12;2022;2;40;0;0.79;0.07
2022-12-09 02:40:00;Basamba\SWIFT5_20221209_024000.wav;9;12;2022;2;40;0;0.19;0.7
2022-12-09 02:40:00;Basamba\SWIFT14_20221209_024000.wav;9;12;2022;2;40;0;0.37;0.35
2022-12-09 02:40:00;Basamba\SWIFT9_20221209_024000.wav;9;12;2022;2;40;0;0.35;0.56
